Employee_ID,Age,Gender,Department,Job_Role,Education,Marital_Status,Job_Level,Years_At_Company,Years_In_Industry,Monthly_Salary,Job_Satisfaction,Work_Life_Balance,Performance_Score,Training_Hours,Distance_From_Home_KM,Overtime,Attrition,Tenure_Band,Salary_Quartile,Performance_Category,Attrition_Flag
EMP11134,22,Male,IT,Software Engineer,High School,Single,4,3.1,2.9,98000.0,2.3,2.4,2.7,2,28.4,No,No,3-5 Years,Q4,Average,0
EMP11135,20,Male,Marketing,Marketing Specialist,Bachelor's,Single,1,3.8,8.4,54800.0,3.6,2.6,3.0,7,6.4,No,No,3-5 Years,Q1,Average,0
EMP11136,23,Male,Finance,Accountant,Bachelor's,Married,1,1.9,3.9,41300.0,3.1,2.4,2.9,3,12.3,No,Yes,1-3 Years,Q1,Average,1
EMP11137,43,Female,Research & Development,R&D Manager,Bachelor's,Single,3,5.1,7.0,81700.0,2.8,1.8,2.3,4,13.6,No,No,5-10 Years,Q3,Average,0
EMP11138,47,Male,Sales,Sales Executive,High School,Married,1,5.4,7.9,51700.0,4.0,4.3,3.3,0,5.1,Yes,No,5-10 Years,Q1,Good,0
EMP11139,42,Male,Marketing,Marketing Manager,High School,Single,3,5.7,9.0,78100.0,5.0,2.3,3.4,2,13.3,Yes,No,5-10 Years,Q3,Good,0
EMP11140,34,Male,Human Resources,HR Specialist,High School,Divorced,2,4.3,9.0,59100.0,2.8,2.8,2.6,1,4.9,No,No,3-5 Years,Q2,Average,0
EMP11141,31,Male,Sales,Sales Representative,PhD,Married,3,2.9,6.9,77200.0,2.3,3.1,4.4,6,26.6,No,Yes,1-3 Years,Q3,Excellent,1
EMP11142,41,Female,Sales,Sales Manager,Bachelor's,Married,3,5.3,5.0,84300.0,3.5,2.4,3.6,0,6.8,No,No,5-10 Years,Q3,Good,0
EMP11143,30,Female,Sales,Sales Manager,Master's,Single,3,3.9,6.0,67300.0,3.2,3.4,3.6,3,10.3,No,No,3-5 Years,Q2,Good,0
EMP11144,38,Female,Finance,Finance Manager,Master's,Single,3,7.5,10.5,86400.0,1.4,3.8,3.1,6,2.1,No,No,5-10 Years,Q3,Good,0
EMP11145,37,Male,IT,IT Support,Master's,Married,2,1.5,1.7,51500.0,3.8,2.6,2.9,2,11.6,Yes,No,1-3 Years,Q1,Average,0
EMP11146,24,Female,Research & Development,Research Scientist,Bachelor's,Single,2,1.1,2.3,62000.0,1.2,2.6,2.9,4,2.0,Yes,No,1-3 Years,Q2,Average,0
EMP11147,48,Female,Finance,Financial Analyst,Bachelor's,Single,2,6.3,8.5,64400.0,3.6,4.4,3.4,1,4.3,Yes,No,5-10 Years,Q2,Good,0
EMP11148,34,Male,IT,Systems Analyst,Bachelor's,Married,2,5.6,9.3,64900.0,4.8,3.3,2.7,3,4.6,No,No,5-10 Years,Q2,Average,0
EMP11149,29,Female,Sales,Sales Representative,Master's,Single,2,3.4,4.8,59600.0,4.6,3.4,2.8,3,1.0,No,No,3-5 Years,Q2,Average,0
EMP11150,35,Male,Marketing,Marketing Manager,Bachelor's,Single,1,4.4,5.5,47200.0,5.0,2.7,3.1,7,1.0,No,Yes,3-5 Years,Q1,Good,1
EMP11151,33,Female,IT,Software Engineer,Bachelor's,Single,1,3.7,4.5,47900.0,3.8,3.3,3.1,1,17.1,No,No,3-5 Years,Q1,Good,0
EMP11152,29,Male,Research & Development,Research Scientist,High School,Divorced,1,4.4,7.4,52400.0,3.2,3.1,3.6,3,1.5,Yes,Yes,3-5 Years,Q1,Good,1
EMP11153,26,Male,Human Resources,Recruiter,Bachelor's,Married,4,9.3,13.7,104300.0,2.8,3.8,2.9,2,16.9,Yes,No,5-10 Years,Q4,Average,0
EMP11154,38,Female,Marketing,Marketing Manager,Bachelor's,Married,2,2.9,4.1,62900.0,5.0,5.0,5.0,5,10.5,No,No,1-3 Years,Q2,Excellent,0
EMP11155,39,Female,Research & Development,Research Scientist,Bachelor's,Single,2,6.2,8.6,63700.0,2.8,3.0,3.2,1,24.2,No,No,5-10 Years,Q2,Good,0
EMP11156,28,Male,Research & Development,R&D Manager,Master's,Married,5,12.2,12.5,125400.0,3.2,3.8,3.8,0,8.6,No,No,10+ Years,Q4,Good,0
EMP11157,42,Male,IT,IT Support,Bachelor's,Single,1,0.2,1.7,52000.0,2.9,1.0,3.2,3,10.8,No,No,<1 Year,Q1,Good,0
EMP11158,32,Male,Marketing,Marketing Specialist,Master's,Married,1,3.1,4.2,48200.0,3.4,3.4,4.8,3,13.2,No,No,3-5 Years,Q1,Excellent,0
EMP11159,33,Male,Research & Development,R&D Manager,Master's,Married,3,3.2,4.1,74400.0,2.6,2.3,3.8,5,9.9,Yes,No,3-5 Years,Q3,Good,0
EMP11160,39,Female,Research & Development,R&D Manager,Bachelor's,Married,2,3.0,7.1,62800.0,2.7,3.4,2.4,1,16.4,No,No,1-3 Years,Q2,Average,0
EMP11161,25,Female,Research & Development,Laboratory Technician,Bachelor's,Married,1,3.4,8.0,51700.0,2.0,3.5,4.1,9,8.5,No,No,3-5 Years,Q1,Excellent,0
EMP11162,38,Male,Research & Development,Research Scientist,Master's,Married,3,8.8,8.1,86000.0,2.3,2.2,3.0,1,6.7,No,No,5-10 Years,Q3,Average,0
EMP11163,38,Female,Research & Development,R&D Manager,Bachelor's,Married,3,4.1,6.4,72600.0,3.1,3.0,2.8,3,2.0,Yes,No,3-5 Years,Q3,Average,0
EMP11164,43,Female,Sales,Sales Executive,Bachelor's,Married,2,2.0,4.6,66700.0,4.3,5.0,1.6,2,12.0,No,No,1-3 Years,Q2,Low,0
EMP11165,46,Female,IT,Software Engineer,Bachelor's,Married,3,1.2,3.4,84500.0,3.2,3.6,3.0,5,19.7,No,Yes,1-3 Years,Q3,Average,1
EMP11166,50,Female,IT,IT Manager,Master's,Single,3,5.0,5.9,76500.0,1.9,5.0,3.5,4,18.6,No,No,3-5 Years,Q3,Good,0
EMP11167,43,Female,Research & Development,R&D Manager,Bachelor's,Married,2,2.3,5.4,56200.0,2.7,4.0,3.9,3,6.8,No,No,1-3 Years,Q2,Good,0
EMP11168,26,Male,IT,Systems Analyst,Master's,Single,2,3.0,7.9,71000.0,2.0,3.3,2.7,3,11.3,No,No,1-3 Years,Q3,Average,0
EMP11169,23,Male,Research & Development,Research Scientist,Bachelor's,Single,3,2.5,3.4,74200.0,2.6,2.4,3.2,2,5.2,Yes,Yes,1-3 Years,Q3,Good,1
EMP11170,39,Male,Human Resources,HR Specialist,Bachelor's,Married,1,1.4,4.6,46900.0,3.6,4.1,1.9,2,1.1,No,No,1-3 Years,Q1,Low,0
EMP11171,30,Male,Human Resources,HR Specialist,Bachelor's,Married,3,4.5,10.4,89800.0,2.3,3.2,2.1,1,7.9,No,No,3-5 Years,Q4,Average,0
EMP11172,33,Male,Human Resources,HR Manager,Master's,Single,4,6.9,9.3,100500.0,4.3,2.3,3.9,4,12.4,No,No,5-10 Years,Q4,Good,0
EMP11173,45,Male,Research & Development,Research Scientist,Master's,Single,2,4.1,5.7,72300.0,1.8,3.1,4.1,3,11.4,No,No,3-5 Years,Q3,Excellent,0
EMP11174,40,Male,Research & Development,R&D Manager,Bachelor's,Single,1,1.2,2.7,41000.0,3.2,1.9,3.7,6,6.0,No,No,1-3 Years,Q1,Good,0
EMP11175,49,Male,Research & Development,R&D Manager,Bachelor's,Single,2,1.7,2.8,58900.0,3.8,3.2,2.8,7,22.3,No,Yes,1-3 Years,Q2,Average,1
EMP11176,37,Female,Research & Development,R&D Manager,Bachelor's,Single,3,2.3,5.2,73400.0,2.1,2.4,4.1,3,16.3,No,No,1-3 Years,Q3,Excellent,0
EMP11177,41,Male,Research & Development,Research Scientist,Bachelor's,Married,2,0.6,1.5,42300.0,1.9,4.0,2.5,1,5.9,No,No,<1 Year,Q1,Average,0
EMP11178,20,Female,Finance,Financial Analyst,Master's,Married,5,10.1,16.2,102100.0,2.1,1.7,2.4,4,34.3,No,Yes,10+ Years,Q4,Average,1
EMP11179,38,Male,Marketing,Marketing Specialist,Bachelor's,Married,3,1.9,2.2,71600.0,4.2,2.3,3.9,1,6.7,No,No,1-3 Years,Q3,Good,0
EMP11180,37,Female,Research & Development,Laboratory Technician,High School,Married,2,8.8,14.1,68400.0,1.7,2.9,3.5,3,4.6,No,No,5-10 Years,Q2,Good,0
EMP11181,33,Male,IT,Systems Analyst,PhD,Divorced,4,6.0,8.7,101000.0,3.4,2.7,3.2,0,6.4,No,No,5-10 Years,Q4,Good,0
EMP11182,30,Female,Sales,Sales Representative,Bachelor's,Single,2,7.2,9.4,78000.0,3.6,3.7,2.0,7,4.7,No,No,5-10 Years,Q3,Low,0
EMP11183,38,Female,Sales,Sales Executive,Bachelor's,Single,2,1.2,5.0,62800.0,3.6,2.9,4.2,5,9.5,No,Yes,1-3 Years,Q2,Excellent,1
EMP11184,20,Female,IT,Software Engineer,Master's,Married,3,6.0,8.6,84300.0,4.1,1.4,4.1,2,7.3,No,No,5-10 Years,Q3,Excellent,0
EMP11185,29,Female,Sales,Sales Representative,Bachelor's,Single,2,7.4,7.4,64400.0,3.5,3.6,2.6,3,7.2,Yes,No,5-10 Years,Q2,Average,0
EMP11186,49,Male,IT,Systems Analyst,Master's,Married,1,1.7,0.6,40600.0,1.9,3.1,3.4,3,38.7,Yes,Yes,1-3 Years,Q1,Good,1
EMP11187,32,Female,Research & Development,R&D Manager,Master's,Married,2,2.9,6.1,67600.0,3.3,3.5,2.9,4,10.1,Yes,No,1-3 Years,Q2,Average,0
EMP11188,39,Male,IT,Software Engineer,Bachelor's,Single,1,0.4,4.1,42700.0,3.9,3.6,3.1,3,12.0,No,No,<1 Year,Q1,Good,0
EMP11189,35,Female,Research & Development,Research Scientist,Master's,Single,2,5.7,9.0,76000.0,5.0,2.0,4.2,3,5.2,Yes,Yes,5-10 Years,Q3,Excellent,1
EMP11190,20,Male,Human Resources,Recruiter,Master's,Married,5,4.8,5.5,102100.0,2.6,2.1,2.3,1,9.2,Yes,No,3-5 Years,Q4,Average,0
EMP11191,44,Female,Sales,Sales Manager,Bachelor's,Single,1,1.9,4.7,38400.0,2.6,3.0,4.3,5,12.7,Yes,No,1-3 Years,Q1,Excellent,0
EMP11192,34,Male,Finance,Accountant,Master's,Married,1,1.3,3.6,41600.0,2.1,3.3,3.4,1,5.6,No,No,1-3 Years,Q1,Good,0
EMP11193,41,Female,Sales,Sales Representative,Bachelor's,Married,2,4.1,8.9,67300.0,3.1,3.0,3.5,3,2.7,Yes,No,3-5 Years,Q2,Good,0
EMP11194,42,Female,Sales,Sales Representative,High School,Single,2,6.1,11.3,54900.0,3.8,4.4,1.7,1,11.9,Yes,No,5-10 Years,Q2,Low,0
EMP11195,32,Female,Finance,Financial Analyst,Master's,Single,1,1.6,7.2,35000.0,2.2,2.5,2.9,6,4.1,No,No,1-3 Years,Q1,Average,0
EMP11196,35,Female,Marketing,Marketing Analyst,Bachelor's,Married,2,3.4,6.8,66600.0,3.3,3.8,2.3,1,2.7,No,No,3-5 Years,Q2,Average,0
EMP11197,35,Female,Sales,Sales Representative,Bachelor's,Divorced,4,8.4,11.8,94500.0,3.6,3.2,3.3,3,6.4,No,No,5-10 Years,Q4,Good,0
EMP11198,46,Male,Finance,Accountant,Bachelor's,Single,4,6.7,7.7,105700.0,4.1,2.2,2.8,2,7.4,No,No,5-10 Years,Q4,Average,0
EMP11199,50,Male,Research & Development,Research Scientist,Bachelor's,Single,3,4.3,7.2,78100.0,1.9,3.2,3.5,5,5.2,No,No,3-5 Years,Q3,Good,0
EMP11200,42,Female,Research & Development,R&D Manager,Master's,Married,2,3.3,5.3,62600.0,3.5,2.4,2.2,4,6.0,No,No,3-5 Years,Q2,Average,0
EMP11201,27,Female,Research & Development,R&D Manager,Bachelor's,Married,2,1.3,5.1,53700.0,3.8,5.0,2.9,3,2.3,No,No,1-3 Years,Q1,Average,0
EMP11202,30,Female,Finance,Finance Manager,Bachelor's,Single,3,2.5,6.7,80900.0,2.3,2.8,3.7,2,13.6,No,No,1-3 Years,Q3,Good,0
EMP11203,44,Female,Research & Development,Research Scientist,Master's,Single,1,1.1,3.9,47400.0,2.9,2.9,2.7,5,20.0,No,Yes,1-3 Years,Q1,Average,1
EMP11204,29,Female,Research & Development,R&D Manager,PhD,Married,3,9.2,11.6,93800.0,1.7,2.6,3.5,4,13.0,No,No,5-10 Years,Q4,Good,0
EMP11205,38,Male,Sales,Sales Representative,Bachelor's,Married,5,8.5,12.3,114100.0,3.0,3.9,2.5,6,4.7,No,No,5-10 Years,Q4,Average,0
EMP11206,33,Male,Finance,Accountant,High School,Married,3,6.0,8.5,82600.0,2.1,2.8,3.7,4,1.4,No,No,5-10 Years,Q3,Good,0
EMP11207,30,Female,IT,Software Engineer,Master's,Single,1,1.6,3.7,41200.0,4.7,4.1,3.9,2,10.6,Yes,No,1-3 Years,Q1,Good,0
EMP11208,44,Male,Marketing,Marketing Analyst,Bachelor's,Married,1,1.9,4.3,38700.0,2.8,3.9,3.5,1,15.9,Yes,Yes,1-3 Years,Q1,Good,1
EMP11209,25,Male,Finance,Accountant,Master's,Single,1,2.8,6.6,40300.0,3.2,1.7,3.3,2,13.9,No,No,1-3 Years,Q1,Good,0
EMP11210,43,Female,Sales,Sales Representative,Bachelor's,Married,4,6.3,10.0,103300.0,3.2,2.9,3.5,3,8.5,Yes,No,5-10 Years,Q4,Good,0
EMP11211,25,Male,Human Resources,HR Manager,Master's,Married,2,1.0,0.0,56700.0,1.2,2.9,3.7,4,2.1,No,Yes,<1 Year,Q2,Good,1
EMP11212,34,Female,Finance,Accountant,Master's,Single,3,8.9,6.9,96000.0,3.8,3.6,3.8,3,12.8,No,No,5-10 Years,Q4,Good,0
EMP11213,31,Male,Sales,Sales Manager,Master's,Single,1,1.9,5.4,42500.0,3.5,4.2,3.3,3,13.5,Yes,No,1-3 Years,Q1,Good,0
EMP11214,41,Male,Sales,Sales Manager,Bachelor's,Single,2,4.9,5.8,62100.0,3.1,3.4,2.6,2,3.8,No,No,3-5 Years,Q2,Average,0
EMP11215,41,Female,Research & Development,Research Scientist,Master's,Single,3,6.5,10.8,86800.0,3.9,3.1,3.7,4,7.3,No,No,5-10 Years,Q3,Good,0
EMP11216,21,Male,Finance,Financial Analyst,Master's,Married,1,3.3,7.2,37900.0,2.4,2.1,3.3,1,1.1,No,No,3-5 Years,Q1,Good,0
EMP11217,33,Female,Human Resources,HR Manager,High School,Married,2,4.5,6.7,52800.0,2.2,3.7,4.5,3,4.8,No,No,3-5 Years,Q1,Excellent,0
EMP11218,38,Male,Finance,Accountant,Bachelor's,Single,2,1.1,1.0,53900.0,2.8,1.8,2.0,0,4.9,Yes,No,1-3 Years,Q1,Low,0
EMP11219,32,Male,Human Resources,Recruiter,Master's,Married,2,0.9,2.1,53900.0,3.4,5.0,3.7,2,17.1,No,No,<1 Year,Q1,Good,0
EMP11220,28,Female,Marketing,Marketing Manager,Bachelor's,Married,2,5.4,9.2,70300.0,3.0,3.4,2.5,6,6.8,No,No,5-10 Years,Q3,Average,0
EMP11221,38,Female,Sales,Sales Representative,High School,Married,3,4.7,5.9,77900.0,3.4,2.2,3.5,0,6.0,No,No,3-5 Years,Q3,Good,0
EMP11222,40,Male,Research & Development,Research Scientist,Bachelor's,Single,2,3.3,6.5,59900.0,2.5,2.1,2.2,2,7.3,No,No,3-5 Years,Q2,Average,0
EMP11223,39,Male,IT,Software Engineer,Master's,Single,1,0.7,2.8,42100.0,3.1,1.3,4.0,4,6.5,No,Yes,<1 Year,Q1,Good,1
EMP11224,31,Male,Human Resources,HR Specialist,Master's,Married,1,2.2,1.3,33400.0,3.1,3.7,1.3,3,16.0,No,No,1-3 Years,Q1,Low,0
EMP11225,33,Female,Sales,Sales Executive,Master's,Married,1,0.7,0.7,39000.0,4.1,4.1,3.0,5,8.2,No,No,<1 Year,Q1,Average,0
EMP11226,31,Female,Finance,Accountant,Bachelor's,Divorced,2,3.4,9.3,63200.0,2.8,3.0,2.4,5,3.1,Yes,No,3-5 Years,Q2,Average,0
EMP11227,37,Female,Research & Development,R&D Manager,High School,Married,2,1.3,6.5,61500.0,2.6,3.8,2.8,2,10.8,No,No,1-3 Years,Q2,Average,0
EMP11228,44,Female,IT,Software Engineer,Bachelor's,Single,2,5.6,7.9,67600.0,2.7,3.7,3.8,4,2.6,No,No,5-10 Years,Q2,Good,0
EMP11229,51,Male,Research & Development,Research Scientist,Master's,Married,1,3.8,7.8,42900.0,3.8,3.5,2.7,2,11.6,No,No,3-5 Years,Q1,Average,0
EMP11230,20,Female,IT,Systems Analyst,Bachelor's,Single,4,5.1,6.6,97800.0,3.3,4.0,2.3,5,6.7,No,Yes,5-10 Years,Q4,Average,1
EMP11231,24,Female,Human Resources,HR Manager,Bachelor's,Married,1,2.4,7.1,37900.0,2.9,4.1,3.3,2,11.0,Yes,No,1-3 Years,Q1,Good,0
EMP11232,35,Female,Marketing,Marketing Analyst,Master's,Married,1,2.4,4.2,37600.0,4.6,2.9,3.5,6,19.4,Yes,No,1-3 Years,Q1,Good,0
EMP11233,32,Female,Marketing,Marketing Manager,Bachelor's,Married,2,2.6,8.1,62000.0,2.8,3.7,3.5,2,6.1,No,No,1-3 Years,Q2,Good,0
EMP11234,38,Male,Marketing,Marketing Manager,Bachelor's,Single,1,2.0,2.4,51200.0,1.4,1.4,2.7,1,6.7,No,No,1-3 Years,Q1,Average,0
EMP11235,36,Female,Sales,Sales Representative,Bachelor's,Single,2,4.2,7.5,54600.0,2.9,3.2,4.0,0,15.0,No,No,3-5 Years,Q1,Good,0
EMP11236,39,Male,IT,Systems Analyst,Bachelor's,Married,4,3.0,5.7,93400.0,2.2,2.1,4.1,3,3.5,Yes,No,1-3 Years,Q4,Excellent,0
EMP11237,35,Male,IT,IT Manager,Bachelor's,Married,4,9.2,12.5,107100.0,3.1,3.6,3.5,1,7.5,No,No,5-10 Years,Q4,Good,0
EMP11238,24,Male,Finance,Accountant,Master's,Married,2,3.8,3.6,70100.0,4.5,2.1,3.9,1,3.5,No,No,3-5 Years,Q3,Good,0
EMP11239,30,Male,Sales,Sales Executive,High School,Single,2,7.3,12.2,77300.0,2.1,3.6,3.4,3,1.2,No,No,5-10 Years,Q3,Good,0
EMP11240,25,Male,Human Resources,HR Manager,Master's,Single,5,9.2,8.8,106600.0,3.4,2.6,1.8,4,5.6,No,Yes,5-10 Years,Q4,Low,1
EMP11241,33,Male,IT,IT Support,PhD,Single,2,1.6,0.9,56100.0,2.0,4.0,3.0,5,9.2,Yes,Yes,1-3 Years,Q2,Average,1
EMP11242,38,Male,Research & Development,R&D Manager,Bachelor's,Single,5,19.6,20.7,138400.0,3.3,5.0,4.2,1,17.4,No,No,10+ Years,Q4,Excellent,0
EMP11243,40,Male,Sales,Sales Manager,Master's,Single,2,2.7,8.6,58000.0,2.3,2.1,4.3,2,5.8,Yes,Yes,1-3 Years,Q2,Excellent,1
EMP11244,33,Female,Marketing,Marketing Specialist,PhD,Divorced,1,3.0,5.8,42000.0,4.2,2.9,4.1,3,10.6,Yes,Yes,1-3 Years,Q1,Excellent,1
EMP11245,39,Male,Finance,Finance Manager,Bachelor's,Married,4,4.4,9.7,104200.0,4.4,3.4,3.1,2,5.7,Yes,No,3-5 Years,Q4,Good,0
EMP11246,20,Female,Finance,Finance Manager,High School,Divorced,2,4.4,7.9,61600.0,4.2,4.0,3.9,9,7.8,No,No,3-5 Years,Q2,Good,0
EMP11247,34,Female,Human Resources,HR Specialist,Bachelor's,Single,1,2.0,4.8,58200.0,3.1,3.8,2.8,0,13.3,No,Yes,1-3 Years,Q2,Average,1
EMP11248,31,Male,Finance,Financial Analyst,Bachelor's,Married,2,2.9,3.1,64300.0,1.1,3.6,3.4,5,14.2,No,Yes,1-3 Years,Q2,Good,1
EMP11249,43,Male,Research & Development,R&D Manager,Master's,Married,5,21.7,24.1,145700.0,1.8,2.3,4.3,4,8.0,Yes,No,10+ Years,Q4,Excellent,0
EMP11250,40,Male,IT,Systems Analyst,Master's,Single,2,8.4,10.7,69100.0,1.9,2.6,2.9,5,21.7,No,No,5-10 Years,Q3,Average,0
EMP11251,31,Male,Sales,Sales Manager,Bachelor's,Single,4,7.9,14.4,100400.0,2.5,3.7,3.5,1,8.4,No,No,5-10 Years,Q4,Good,0
EMP11252,40,Male,Marketing,Marketing Specialist,Master's,Single,2,3.8,3.8,63600.0,4.3,2.6,2.9,2,5.2,No,No,3-5 Years,Q2,Average,0
EMP11253,40,Female,IT,IT Manager,Master's,Single,2,2.3,6.7,59900.0,3.0,2.8,4.9,2,10.8,No,No,1-3 Years,Q2,Excellent,0
EMP11254,20,Female,Finance,Financial Analyst,Master's,Married,4,8.4,12.0,108600.0,1.9,3.2,4.3,4,8.3,No,No,5-10 Years,Q4,Excellent,0
EMP11255,30,Female,IT,Systems Analyst,Bachelor's,Married,3,5.4,6.1,95700.0,3.6,2.5,4.2,7,2.5,No,No,5-10 Years,Q4,Excellent,0
EMP11256,46,Female,Marketing,Marketing Analyst,Master's,Married,4,2.4,6.9,96600.0,4.7,2.5,2.7,2,1.7,Yes,Yes,1-3 Years,Q4,Average,1
EMP11257,30,Female,Human Resources,HR Specialist,Bachelor's,Married,3,7.6,10.0,89000.0,3.5,2.4,3.7,2,6.6,No,No,5-10 Years,Q4,Good,0
EMP11258,26,Male,Research & Development,Laboratory Technician,Master's,Married,2,1.5,2.0,53600.0,3.6,1.6,4.3,4,3.9,No,Yes,1-3 Years,Q1,Excellent,1
EMP11259,35,Male,Human Resources,HR Manager,Bachelor's,Single,2,2.5,7.0,64100.0,4.4,2.7,3.2,2,11.8,No,Yes,1-3 Years,Q2,Good,1
EMP11260,28,Female,Research & Development,Research Scientist,Master's,Married,3,6.6,13.6,87600.0,4.9,2.7,3.0,1,7.2,Yes,No,5-10 Years,Q3,Average,0
EMP11261,41,Male,IT,Software Engineer,Bachelor's,Single,2,3.8,3.8,59200.0,3.9,4.1,2.0,4,12.2,Yes,Yes,3-5 Years,Q2,Low,1
EMP11262,37,Male,Marketing,Marketing Manager,Master's,Married,3,8.1,12.0,78900.0,3.0,2.2,3.5,0,13.2,No,No,5-10 Years,Q3,Good,0
EMP11263,35,Male,Sales,Sales Representative,Master's,Single,2,0.4,3.0,49700.0,3.5,2.2,4.5,1,13.1,Yes,No,<1 Year,Q1,Excellent,0
EMP11264,28,Female,IT,IT Support,PhD,Single,2,3.5,8.4,65700.0,4.4,3.7,3.0,1,23.4,No,No,3-5 Years,Q2,Average,0
EMP11265,37,Male,Finance,Finance Manager,Master's,Single,4,5.8,13.0,80700.0,3.1,3.5,2.6,3,13.3,No,No,5-10 Years,Q3,Average,0
EMP11266,31,Male,Research & Development,R&D Manager,Bachelor's,Married,1,4.1,7.3,48000.0,4.2,2.3,4.0,2,5.1,No,No,3-5 Years,Q1,Good,0
EMP11267,45,Female,Sales,Sales Representative,Bachelor's,Single,4,8.4,10.2,104800.0,4.3,2.9,4.1,4,6.4,Yes,No,5-10 Years,Q4,Excellent,0
EMP11268,35,Male,Finance,Finance Manager,Master's,Single,2,3.6,8.2,54400.0,4.8,2.6,4.1,1,7.8,No,No,3-5 Years,Q1,Excellent,0
EMP11269,54,Male,Research & Development,Research Scientist,PhD,Single,2,2.0,5.6,62200.0,2.4,2.1,3.3,5,9.8,Yes,No,1-3 Years,Q2,Good,0
EMP11270,33,Female,Research & Development,R&D Manager,Bachelor's,Married,2,2.1,3.8,66600.0,4.4,4.7,2.2,3,33.3,No,Yes,1-3 Years,Q2,Average,1
EMP11271,37,Female,Sales,Sales Representative,Bachelor's,Single,2,5.3,7.1,71800.0,3.1,2.1,4.1,0,4.7,No,No,5-10 Years,Q3,Excellent,0
EMP11272,27,Male,Research & Development,Laboratory Technician,Bachelor's,Married,4,8.6,12.1,106700.0,3.2,4.0,2.6,0,7.3,No,No,5-10 Years,Q4,Average,0
EMP11273,37,Female,Finance,Finance Manager,Master's,Married,1,1.8,4.3,44600.0,4.0,2.8,3.4,4,7.2,No,Yes,1-3 Years,Q1,Good,1
EMP11274,30,Male,IT,IT Manager,High School,Single,2,4.5,5.7,67100.0,2.3,4.2,3.3,3,11.4,No,No,3-5 Years,Q2,Good,0
EMP11275,32,Male,Marketing,Marketing Manager,Bachelor's,Single,3,2.4,6.8,62900.0,3.9,3.4,3.3,2,10.1,No,No,1-3 Years,Q2,Good,0
EMP11276,40,Female,Research & Development,Laboratory Technician,Bachelor's,Single,1,5.4,7.6,63000.0,3.6,4.5,2.9,2,3.0,Yes,No,5-10 Years,Q2,Average,0
EMP11277,39,Male,IT,IT Support,Master's,Single,1,0.9,3.8,31900.0,2.7,2.9,2.6,1,8.4,No,No,<1 Year,Q1,Average,0
EMP11278,45,Male,Research & Development,Research Scientist,Bachelor's,Married,1,3.4,5.2,50600.0,3.4,3.0,3.0,3,9.9,Yes,No,3-5 Years,Q1,Average,0
EMP11279,41,Male,Research & Development,R&D Manager,Master's,Married,1,0.9,3.2,48400.0,3.1,2.5,2.6,5,3.3,No,No,<1 Year,Q1,Average,0
EMP11280,33,Male,Sales,Sales Manager,PhD,Single,1,2.4,5.0,53200.0,2.1,1.9,3.4,4,29.2,No,No,1-3 Years,Q1,Good,0
EMP11281,41,Female,Research & Development,Research Scientist,Bachelor's,Divorced,2,4.8,6.9,65800.0,3.8,2.7,3.4,1,10.6,Yes,No,3-5 Years,Q2,Good,0
EMP11282,28,Male,Finance,Finance Manager,Bachelor's,Single,3,5.1,4.3,78000.0,3.0,3.1,3.6,3,9.1,Yes,No,5-10 Years,Q3,Good,0
EMP11283,36,Female,Human Resources,HR Manager,Master's,Single,1,0.7,0.0,34900.0,3.5,3.6,2.8,5,1.3,No,No,<1 Year,Q1,Average,0
EMP11284,41,Male,IT,Systems Analyst,Bachelor's,Divorced,2,4.0,8.0,70400.0,2.9,3.3,3.6,1,15.1,Yes,No,3-5 Years,Q3,Good,0
EMP11285,32,Female,Research & Development,Laboratory Technician,Master's,Single,2,3.1,7.0,63500.0,5.0,3.2,3.7,1,5.2,Yes,No,3-5 Years,Q2,Good,0
EMP11286,22,Male,IT,Software Engineer,Bachelor's,Married,3,6.2,7.7,87600.0,5.0,3.7,3.4,3,8.2,No,No,5-10 Years,Q3,Good,0
EMP11287,32,Male,Sales,Sales Manager,Bachelor's,Divorced,2,3.0,2.6,64300.0,2.7,4.1,2.3,3,20.2,No,No,1-3 Years,Q2,Average,0
EMP11288,24,Female,Human Resources,HR Specialist,High School,Single,1,0.6,1.5,44900.0,3.7,2.6,2.8,3,5.1,No,No,<1 Year,Q1,Average,0
EMP11289,22,Male,Research & Development,Laboratory Technician,High School,Divorced,3,2.7,3.2,75400.0,3.4,3.9,2.7,3,3.8,No,No,1-3 Years,Q3,Average,0
EMP11290,29,Female,IT,Software Engineer,High School,Married,3,2.1,7.7,73700.0,3.9,2.6,2.1,4,15.9,Yes,Yes,1-3 Years,Q3,Average,1
EMP11291,38,Male,IT,Systems Analyst,Master's,Divorced,3,6.3,11.3,79000.0,3.3,2.4,3.4,3,12.6,Yes,No,5-10 Years,Q3,Good,0
EMP11292,37,Male,IT,IT Manager,Bachelor's,Divorced,3,8.4,8.9,82500.0,3.3,1.9,3.7,3,11.4,Yes,No,5-10 Years,Q3,Good,0
EMP11293,38,Male,Human Resources,HR Specialist,Bachelor's,Single,3,1.5,7.8,72400.0,2.4,2.4,2.7,0,19.5,No,No,1-3 Years,Q3,Average,0
EMP11294,33,Male,Research & Development,Laboratory Technician,Master's,Married,2,2.8,4.6,63000.0,4.4,3.2,4.6,3,6.1,No,No,1-3 Years,Q2,Excellent,0
EMP11295,46,Female,Human Resources,HR Manager,Master's,Single,3,2.4,6.2,72800.0,4.3,2.9,3.0,4,9.2,No,Yes,1-3 Years,Q3,Average,1
